coin,totalCurrentValue
thena,1619.5800753996737
stellar,600.2503513741535
virtual-protocol,402.4117680538716
drift-protocol,366.53768101681027
instadapp,364.7423314180649
ripple,357.4147869183221
cardano,328.8816526138159
zeus-network,282.3707549999933
kusama,276.55873560641163
mantra-dao,271.95312640420684
dogecoin,263.37612464460943
pepe,256.4385963772267
ethena,240.89172442718365
base-god,236.05192050140846
theta-token,234.63831396476908
stader,217.69166727365854
billy,213.31559473583866
flow,206.76423321195298
render-token,206.5420419129279
io,203.3432301919527
wojak,201.28692018179515
iiii-lovvv-youuuu,200.6277055560176
jito-governance-token,199.797648162628
rollbit-coin,199.51314765296604
sei-network,199.2248175284047
akash-network,195.97968083604434
arbitrum,195.3936167707067
kamino,194.49538107083444
celestia,191.45130473551717
near,190.02414357905556
liquity,189.51399089597652
sui,188.05451445208706
fantom,187.91344534948308
filecoin,187.42810764614805
dither,187.3022157034242
peapods-finance,186.2030749759853
uniswap,185.13469816010615
self-chain,184.16040472393968
injective-protocol,183.3246398960171
velodrome-finance,181.98531088488718
echelon-prime,181.5401822759075
dymension,181.49037992871155
zignaly,179.31563135687958
pixels,179.0031063639408
spectral,178.90199831520582
chainlink,178.0014340989244
blur,177.96676881818485
cartesi,177.2232339473291
optimism,176.5540792671487
mina-protocol,175.97004226622016
cow-protocol,175.57458374652006
graphlinq-protocol,175.32580514564327
raydium,174.74440735406557
non-playable-coin,174.47415365543213
theta-fuel,172.19719061554702
alchemy-pay,171.26638123283308
dogwifcoin,168.94206927568638
picasso,167.98624093339902
kujira,166.06470953790586
endurance,165.84816726814745
aptos,164.54302417831377
automata,163.82552000068256
astar,163.16815369491817
wazirx,162.94283019891648
layerzero,160.79806566335958
natix-network,159.4578398146375
blockstack,157.91684650884218
celo,157.10360013812556
harrypotterobamasonic10in,156.11864301249676
conflux-token,155.89056206531328
aave,154.98479890374827
paraswap,154.3615697209493
illuminex,153.98492471300005
empyreal,153.96533957395798
solana,153.91735890172015
vertex-protocol,151.97814657871493
chex-token,150.25279964740554
crown-by-third-time-games,150.19696589611004
ethereum,149.80172724080307
alephium,149.16371850316122
bittensor,148.18472747586745
banana-gun,147.9175582204579
pyth-network,147.44612596217277
kaspa,147.31417326184757
dubbz,146.99807734317756
apu-s-club,145.200558206744
thorchain,144.8375451103404
ait-protocol,144.48253728145104
mog-coin,143.92880637599725
bitcoin,143.72242742757481
the-open-network,142.11279235072422
zero1-labs,139.56987121213385
vectorchat-ai,135.44204764242807
mumu-the-bull-3,134.62692752211635
only1,134.51855106834228
saga-2,134.10461757952794
jupiter-exchange-solana,133.54424471561515
aerodrome-finance,133.18462198635288
eden,132.61966582971726
caprisun-monkey,130.90563752417881
clearpool,128.98710339196938
fwog,128.11896512783724
tron,127.6892408028086
pocket-network,126.53580915345279
cat-in-a-dogs-world,122.26835225729329
dream-machine-token,121.06127327073824
aura-on-sol,119.8339155970509
helium,115.36857097432859
synesis-one,115.32269108674569
mother-iggy,111.94132741964046
popcat,111.83084830021767
lock-in,110.14336358354117
maple,108.93029529862083
nosana,106.0113255857564
metaplex,103.97650071734898
spx6900,102.25893549810831
autonolas,99.24177750752186
carbify,98.2728129836619
elastic-finance-token,90.53780523332249
kerosene,89.40677656368956
woman-yelling-at-cat,89.01020243851531
retardio,87.75312024084361
meta-2,85.80813656652126
smoking-chicken-fish,78.57697693586896
wrapped-quil,77.82336916986438
monkeyhaircut,75.31966629736303
michicoin,73.95045354969238
minimini,72.63235720348004
gigachad-2,72.35029449665545
selfiedogcoin,48.64211903556553
ora-protocol,48.05485282515165
