coin,totalCurrentValue
base-god,422.5981150351029
drift-protocol,366.86796407278115
iiii-lovvv-youuuu,329.0401990545589
mantra-dao,302.7712640855906
stader,259.24347455073746
stellar,256.89615685283115
pepe,246.13065975920475
dogecoin,241.70676719646505
cardano,226.289518552719
ripple,219.94811681327974
billy,211.9709743925993
instadapp,207.72051068070843
dither,204.35397224009571
sui,201.29807462251574
zeus-network,194.92576224615416
non-playable-coin,193.72989785297577
akash-network,189.65151443539247
render-token,186.50891038676997
raydium,171.47044409539333
zignaly,170.47322761233315
dogwifcoin,170.1037981773706
theta-token,168.0151815068673
apu-s-club,167.41839266381717
io,164.66450171596526
ethena,163.91986146313005
caprisun-monkey,163.42521413350082
picasso,161.903891316551
dubbz,159.0617810366291
fwog,158.55362193143515
virtual-protocol,158.4531372747419
kamino,158.41591953184525
near,158.32355513680665
jito-governance-token,156.89581441997885
kujira,155.5495594421442
wojak,155.49443282307755
mumu-the-bull-3,155.4115762500214
kaspa,152.7610326489898
solana,150.263941079816
clearpool,150.0558579886222
cow-protocol,149.80687211222622
injective-protocol,149.3847544635117
pocket-network,148.037121361199
flow,147.26761007448346
aura-on-sol,147.11268209020417
aptos,147.02810994085968
mina-protocol,145.99047531085992
arbitrum,145.92122699296837
theta-fuel,145.42402084690474
sei-network,144.97368588259863
popcat,144.8760003563251
chainlink,142.44421684183888
pixels,141.54665037759386
peapods-finance,139.92978025970623
kusama,139.83621586695043
liquity,138.7584719239988
uniswap,138.5899343564612
cat-in-a-dogs-world,138.00247823582413
blur,137.57727044681218
cartesi,137.4899449791987
mog-coin,137.3996719190596
paraswap,136.1441798190277
bitcoin,136.1204668189398
filecoin,135.27608621122468
astar,134.22841243206548
rollbit-coin,132.9449152976323
banana-gun,132.90220764113633
automata,132.8897683927048
endurance,132.50228058283116
vertex-protocol,132.1266335679982
echelon-prime,132.0961703115906
mother-iggy,131.55783897772494
jupiter-exchange-solana,131.498615226289
alchemy-pay,131.2934141329345
optimism,130.82730562940185
self-chain,130.30935695664508
zero1-labs,129.88257322767075
chex-token,129.8484186945926
wazirx,129.56883953620016
ethereum,129.52154024291366
blockstack,129.01894301391937
celo,128.38782589989512
dream-machine-token,128.08594274371214
fantom,126.66849151113202
aave,126.2177521701343
pyth-network,126.2022717306617
graphlinq-protocol,125.34684119457343
dymension,125.14153664331535
tron,125.03365202245664
celestia,123.16856975037635
aerodrome-finance,122.03342913632258
thorchain,121.88258576053087
alephium,120.78382706051134
velodrome-finance,120.20528418640495
conflux-token,120.08366379955886
the-open-network,119.76709366125009
layerzero,119.05974950948519
eden,118.41380832012808
lock-in,118.28828125809689
metaplex,117.9132616677731
meta-2,117.17256678236078
maple,116.46599073795888
bittensor,116.09129264207695
empyreal,114.2260905916809
crown-by-third-time-games,113.78094077959966
woman-yelling-at-cat,113.39494991115878
harrypotterobamasonic10in,112.80219464106104
michicoin,112.41592108428338
smoking-chicken-fish,111.4573280569044
saga-2,111.4571160509258
ait-protocol,111.43114727033817
spectral,110.72693959847082
carbify,106.02093828431529
only1,105.72144716404227
monkeyhaircut,105.45579894785241
nosana,104.6641504521915
retardio,101.3510205658372
helium,100.21960690323539
kerosene,96.86371251400966
thena,94.64801817476632
minimini,88.82934216885579
vectorchat-ai,87.47892957674374
synesis-one,82.56841607915582
autonolas,81.44333790126576
spx6900,80.86003969455217
wrapped-quil,79.72169533525282
selfiedogcoin,77.75038705631484
illuminex,76.72956146133477
elastic-finance-token,76.53103573359896
natix-network,74.10530249288321
gigachad-2,70.99172526522665
ora-protocol,70.75581920492525
