coin,totalCurrentValue
spx6900,541.1032406996925
picasso,284.5280673168259
minimini,265.6489786132589
billy,251.7172558827484
only1,243.5768589090704
zeus-network,193.74640695551048
aura-on-sol,186.17398339238656
popcat,185.89824829865285
fantom,178.55365022750937
crown-by-third-time-games,176.2129323343031
chex-token,175.15595660568997
mother-iggy,172.47883766324838
drift-protocol,170.464859918947
apu-s-club,168.36999317967866
saga-2,168.1697996835516
sui,163.36151867429533
aerodrome-finance,163.18018140352663
base-god,158.87787024518866
cow-protocol,157.5259216198062
kamino,155.1217322383666
dubbz,151.55010789480937
bittensor,149.48299805259717
kerosene,148.11555284669734
graphlinq-protocol,146.2524296467732
wojak,145.2804368471077
ora-protocol,144.9379749869189
mog-coin,143.86270145531972
io,143.39302985236114
celestia,142.69442834520996
dymension,142.28991567079402
michicoin,141.85193998638164
selfiedogcoin,139.8249521527978
ait-protocol,139.10620813441722
wrapped-quil,138.45513288588086
layerzero,137.60978644568323
echelon-prime,137.60640183794453
clearpool,135.5768143118661
mantra-dao,135.173690591998
liquity,133.9970081415885
retardio,133.8917056652227
monkeyhaircut,133.4213069695069
smoking-chicken-fish,132.75758064999755
blur,132.6679610041212
theta-token,130.95232822627594
gigachad-2,130.82789912186834
thorchain,129.23189509330376
astar,128.07549077512058
autonolas,126.8452520238715
automata,126.21066655600875
synesis-one,126.1470409029061
near,126.0150383965232
maple,125.65970195632201
kusama,125.46831950393388
fwog,125.26924978750274
injective-protocol,125.12500209476386
the-open-network,124.30187636018701
ethena,124.27288939022834
dither,124.15131302206069
caprisun-monkey,123.86537833478316
endurance,123.8418767293673
kaspa,123.23321749638193
lock-in,123.00395331931223
velodrome-finance,122.84974371592556
theta-fuel,122.38242808206911
pyth-network,122.11786308979063
alchemy-pay,121.95753572808714
iiii-lovvv-youuuu,121.78700225826587
sei-network,121.65093800330477
pixels,121.50228534221523
harrypotterobamasonic10in,120.67518695774119
rollbit-coin,120.06804430857152
conflux-token,119.64390696913279
aave,119.28322266837776
akash-network,118.64646357256248
pepe,118.52086525886028
celo,117.99068686911373
blockstack,117.84366349353866
zignaly,117.75559063912964
cat-in-a-dogs-world,117.67711792305403
illuminex,117.34542756971734
metaplex,116.66207011699531
chainlink,116.28372360759087
bitcoin,115.98755060048106
banana-gun,115.78591395391065
ripple,115.36473840807668
dogecoin,115.35747532009448
optimism,115.17276146987483
mumu-the-bull-3,115.12799348346422
jupiter-exchange-solana,114.16710885745874
uniswap,114.03567062170987
mina-protocol,113.59711501972272
cartesi,113.50986236509164
filecoin,113.4496390573863
dream-machine-token,113.29638144998803
aptos,113.0208878515104
dogwifcoin,112.97972056858774
zero1-labs,112.86109306559527
cardano,112.72689164513675
elastic-finance-token,112.62901187973743
virtual-protocol,112.20707249255784
jito-governance-token,111.73013226335114
nosana,111.51221815196958
render-token,111.36422646769189
stellar,111.25344253500495
spectral,110.59744593923611
alephium,110.41526822131958
arbitrum,110.19464400847748
flow,109.97261314120851
natix-network,109.71430657234146
solana,109.70963672541862
raydium,108.91836026355047
wazirx,108.71204501021519
ethereum,108.68473521845796
empyreal,108.5304736384821
non-playable-coin,108.49476312530382
peapods-finance,108.03229444767796
eden,107.40937245785024
meta-2,106.22026665449027
paraswap,103.91069344727187
tron,101.81080917930102
stader,100.73590610764442
pocket-network,100.6402190771968
vertex-protocol,98.54127199845547
instadapp,97.9733211761949
thena,97.54854994423569
kujira,97.24835853511777
helium,94.76529225983006
self-chain,94.74196151280701
vectorchat-ai,94.27942609449916
carbify,85.33846891049518
woman-yelling-at-cat,68.7819614854395
