coin,totalCurrentValue
aura-on-sol,183.2794142248768
kerosene,182.72961316109559
billy,144.86724789929096
minimini,132.12656321435753
retardio,131.5953663251713
picasso,130.49991226189454
dream-machine-token,129.1631967149382
smoking-chicken-fish,126.28880281860083
gigachad-2,122.27416335087958
only1,121.15744473825981
lock-in,119.15749956944391
monkeyhaircut,118.46483330348386
mog-coin,118.44188475317263
michicoin,117.69390330314268
illuminex,117.6674288491352
iiii-lovvv-youuuu,117.37381047895153
sui,116.59188669356311
popcat,116.4115415196935
zeus-network,115.60461997373979
clearpool,115.32810725121671
spx6900,115.25092724513641
wojak,114.74816441635855
blur,114.27218612363608
mumu-the-bull-3,113.97500126607086
rollbit-coin,113.18122789212279
caprisun-monkey,113.13884443696668
kujira,113.1368496555379
fantom,113.05968412144229
ethena,112.900258641137
elastic-finance-token,112.61071236795765
dymension,112.56810845349668
chex-token,111.92089969402069
bittensor,111.7161855259601
kusama,111.46160203394396
mother-iggy,111.38657477773579
io,111.29412777716534
echelon-prime,111.18171224435265
theta-fuel,111.02565514018798
selfiedogcoin,110.84016586699522
empyreal,110.79533813218619
pepe,110.40275897236602
meta-2,110.21936840363627
cardano,110.19491746519756
layerzero,110.15149816394202
maple,110.02441867116757
dogwifcoin,109.92890872433014
chainlink,109.7606051122976
banana-gun,109.75901629984061
non-playable-coin,109.743273496886
sei-network,109.7003015057933
velodrome-finance,109.49694777909289
fwog,109.48082528153648
peapods-finance,109.46087170306659
synesis-one,109.28533534460819
theta-token,109.1319677320064
graphlinq-protocol,108.90145565264635
alchemy-pay,108.81233615308643
liquity,108.73462126028653
zignaly,108.57781543744584
saga-2,108.53498513325168
pixels,108.51022329034477
kamino,108.4879767955016
aptos,108.34216087871197
cartesi,108.11533269968899
instadapp,108.05577920734024
optimism,107.9146961691872
cat-in-a-dogs-world,107.89240938394248
near,107.8225280678847
celestia,107.76547555997533
conflux-token,107.75724220731455
ait-protocol,107.71994160629225
jito-governance-token,107.66632664976919
the-open-network,107.5085775114601
wazirx,107.47849358187402
render-token,107.39563740522789
eden,107.18402682450991
crown-by-third-time-games,107.16568152780717
filecoin,107.15071912968764
kaspa,106.90637312350948
raydium,106.74267312212072
pyth-network,106.6991613502402
cow-protocol,106.69852924494447
endurance,106.65494882708943
blockstack,106.50408617878867
jupiter-exchange-solana,106.47821038045338
thorchain,106.42163213966658
automata,106.33509812740711
ora-protocol,106.33089981060284
dogecoin,106.31551326066965
drift-protocol,106.30734854096985
uniswap,106.28489641500265
arbitrum,106.06777138283496
dubbz,105.9387964122233
vectorchat-ai,105.84509394572586
astar,105.75761665930126
solana,105.75364966942718
aerodrome-finance,105.49919311040968
akash-network,105.41368352000502
spectral,105.20565988676036
ethereum,104.79621059202506
celo,104.69187035647754
flow,104.54259043493691
mina-protocol,104.53480364230963
pocket-network,104.36265016149189
helium,104.15012434656393
aave,104.11329439439399
stellar,104.01915303994787
alephium,103.89750001084676
tron,103.89065129607822
ripple,103.87877607974382
paraswap,103.75868961095718
virtual-protocol,103.36121684527171
base-god,103.12296576314915
apu-s-club,102.92655431406297
bitcoin,102.79111344542868
mantra-dao,102.66151952510295
natix-network,102.633584963825
zero1-labs,102.61751313252267
harrypotterobamasonic10in,102.4493200985655
wrapped-quil,102.24475471080501
injective-protocol,102.09997365311305
self-chain,102.0597094445607
thena,101.26505656205438
dither,101.22913410568745
metaplex,101.11294437495512
autonolas,100.52114309077716
vertex-protocol,100.1721536351573
stader,99.71754851703321
carbify,99.41808053722639
nosana,98.71137773948965
woman-yelling-at-cat,80.5855174801821
