coin,totalCurrentValue
kerosene,189.29233400196904
minimini,179.62150114559827
billy,174.72981069647483
aura-on-sol,153.20819232204326
gigachad-2,142.4880915144348
fwog,137.86052277016577
wojak,133.9916003583112
ait-protocol,133.804490683492
zeus-network,132.1667978912316
picasso,132.16423526862556
illuminex,130.8371853971848
fantom,130.66470715218782
smoking-chicken-fish,129.68657835449952
iiii-lovvv-youuuu,129.07767180237124
popcat,128.8466691186145
dream-machine-token,128.54710928313207
kamino,128.23785202727507
rollbit-coin,127.33910232211733
monkeyhaircut,127.1955704421696
lock-in,126.75802087626322
mog-coin,126.13163371552501
only1,124.88308062929792
selfiedogcoin,124.64931979653352
mother-iggy,124.15001188950785
retardio,123.41911378631148
graphlinq-protocol,123.24790180156582
bittensor,123.1408981688571
synesis-one,123.11305330758813
spx6900,122.62532165366454
non-playable-coin,122.34574032293386
michicoin,122.03083588273242
ethena,119.84021882638515
elastic-finance-token,119.6880494514588
kusama,119.03994167769477
sui,118.84795957596897
saga-2,118.79090530648884
caprisun-monkey,118.70976535231625
mumu-the-bull-3,118.62242327838463
dymension,118.01472188152155
liquity,117.9812038477727
echelon-prime,117.92058180397265
blur,117.81646048966132
chex-token,117.49111020501142
zignaly,117.18050219298837
velodrome-finance,117.14928970305863
clearpool,116.87516873389056
dogwifcoin,116.33435999341653
optimism,115.99389587175688
layerzero,115.85602524840773
aave,114.96597143059452
sei-network,114.78396172538007
cat-in-a-dogs-world,114.76143840862248
ora-protocol,114.65916471258483
near,114.19632753624123
the-open-network,114.16600056116621
pepe,114.08997311653452
conflux-token,114.04582720174419
crown-by-third-time-games,113.89177230799073
dogecoin,113.74263926332716
drift-protocol,113.46979110655784
alchemy-pay,113.41977765251669
thorchain,113.30502857027524
empyreal,113.27021188556623
aptos,112.90878912490881
filecoin,112.90676586548915
aerodrome-finance,112.87834525815288
blockstack,112.84829826469439
mantra-dao,112.80293499725913
automata,112.57118651686255
uniswap,112.51524974360834
peapods-finance,112.45898431839971
render-token,112.372943504071
kaspa,112.36991528764095
pixels,112.1157384251122
banana-gun,112.11187860362791
io,111.98676105380036
akash-network,111.96673794503046
maple,111.84308745549913
chainlink,111.6273878561452
wrapped-quil,111.47097256657398
celestia,111.44040681657452
celo,111.22447594289349
pyth-network,111.16456846590616
apu-s-club,110.9795288505964
endurance,110.93715153523785
theta-fuel,110.89671690951789
alephium,110.79661268478138
cardano,110.60113896679646
theta-token,110.50345852295492
wazirx,110.36064249287372
cartesi,109.93612552249674
eden,109.62666691838443
raydium,109.31271556836937
harrypotterobamasonic10in,109.24817245441228
astar,109.24754981987233
jupiter-exchange-solana,109.22074476230188
solana,109.00310119801229
arbitrum,108.89006233881271
dubbz,108.66406454994106
cow-protocol,108.65798628868946
injective-protocol,108.31837167924516
instadapp,108.1312933946005
flow,108.01652823653342
zero1-labs,108.00521576343898
jito-governance-token,107.92814470427521
paraswap,107.50596820644874
stellar,107.18067935382375
ethereum,107.15939169346315
mina-protocol,107.10542413964848
pocket-network,107.09202657077738
spectral,106.8292950039372
bitcoin,106.50143131824758
base-god,106.45361584514636
virtual-protocol,105.68251472249649
metaplex,105.53916501412347
ripple,105.37219765214587
tron,104.78014876645113
nosana,103.93832025386928
vectorchat-ai,103.59974975285118
autonolas,103.59429464037608
self-chain,103.42787659207886
thena,103.29231992379354
dither,103.13601895690287
natix-network,102.81789538925823
stader,102.54372438474823
vertex-protocol,102.52442752910963
helium,99.4877426400275
meta-2,99.32232550611423
kujira,97.29026022454252
carbify,94.37884136858837
woman-yelling-at-cat,69.45744053396338
