coin,totalCurrentValue
spx6900,11898.915995717696
woman-yelling-at-cat,2399.722479039632
virtual-protocol,1456.1142741893987
aura-on-sol,680.6797030391335
iiii-lovvv-youuuu,629.351118629643
minimini,622.544418524839
lock-in,610.6007407356685
apu-s-club,575.268185855338
synesis-one,519.9334566492257
retardio,453.55756737925395
empyreal,434.9020465926925
gigachad-2,428.5020796317037
harrypotterobamasonic10in,426.7867735324052
selfiedogcoin,425.5995900329352
fwog,403.154210270494
zero1-labs,390.9160903950584
monkeyhaircut,351.04958944666856
popcat,340.7367838196956
chex-token,334.3159599416307
base-god,328.94853756453296
ora-protocol,301.6624498320132
autonolas,298.95292424767405
wojak,284.3030668419879
michicoin,281.4241359139081
elastic-finance-token,277.0276565580631
caprisun-monkey,276.283397426254
only1,261.63685293991125
cat-in-a-dogs-world,261.21293149264443
non-playable-coin,259.82474287007966
mog-coin,258.7521647846046
vectorchat-ai,254.0862327918248
aerodrome-finance,250.15459800371121
raydium,236.56019397981015
kamino,235.93708873693555
bittensor,228.03887186073814
nosana,223.10434026710425
sui,221.15321041532553
billy,214.89731732361653
smoking-chicken-fish,210.76874031351636
metaplex,205.00923395823682
mother-iggy,203.34138258216277
spectral,201.36608917767995
ait-protocol,199.4518424680824
clearpool,196.5763337565842
ethena,189.52471098710143
fantom,186.30497470538626
graphlinq-protocol,184.41515084741718
illuminex,179.9159104337985
dogecoin,177.86891842253297
thorchain,175.99902177390294
meta-2,172.24568469706037
dogwifcoin,171.93336123946648
mumu-the-bull-3,168.14335227867298
aptos,165.5913380119386
banana-gun,165.1024429859658
peapods-finance,162.100539015761
cow-protocol,161.07178643472548
thena,161.00356013114805
celo,159.9041346129534
saga-2,159.64323899884897
maple,158.2800522511768
mantra-dao,158.27714848851352
jupiter-exchange-solana,155.73386880240938
blur,147.25682080755624
pyth-network,146.90420565836118
dream-machine-token,146.3113509460754
sei-network,145.82222891557188
solana,144.44448833015886
pepe,142.77325033447212
crown-by-third-time-games,135.05549459548735
mina-protocol,133.77918315162756
celestia,133.457422962872
pocket-network,132.8190386364633
liquity,131.98435565155438
blockstack,131.96319811071535
jito-governance-token,131.08838071862507
bitcoin,130.85690778825244
uniswap,130.5865037635526
dymension,128.50520162754813
pixels,128.2160727033557
instadapp,127.99214984064193
alchemy-pay,127.04910388472298
velodrome-finance,126.26721548567711
aave,125.49739152027026
echelon-prime,125.2048747986843
drift-protocol,124.57681159055173
zeus-network,124.3392669075847
optimism,123.05453164348717
near,122.80057119538569
injective-protocol,120.96707511549087
io,120.05554695304907
conflux-token,118.78341487649949
chainlink,118.49322969788021
picasso,117.50967216732047
ethereum,117.06493112391945
automata,116.347991317933
layerzero,113.68791838641563
filecoin,113.65072826080764
dither,112.81192537785638
tron,111.49956144612011
cardano,111.37111083667052
theta-token,111.01321942641343
astar,110.93287220337398
the-open-network,110.18242656316232
zignaly,109.90961348262276
cartesi,109.86525824757588
stellar,108.77877971454268
arbitrum,108.76502438722264
theta-fuel,108.00357679519018
render-token,107.98805439999825
paraswap,107.83966137962976
kujira,107.38936555722049
endurance,106.5158758735692
akash-network,104.41199472235567
kusama,104.25152294539133
flow,104.24952802375137
ripple,102.01973529092737
wazirx,97.63455180659614
helium,86.63955487940414
vertex-protocol,86.22560414953581
wrapped-quil,85.52508782725094
kaspa,84.25898273740596
dubbz,83.16503626525906
natix-network,80.67238737029753
rollbit-coin,78.34247643326691
alephium,74.53060337063354
eden,72.71563169251824
stader,71.96098551136697
self-chain,66.68064718300344
carbify,48.75727577808176
kerosene,38.108569110342245
