coin,totalCurrentValue
spx6900,12072.211317218473
woman-yelling-at-cat,1152.4307334170458
minimini,1136.9243374469565
aura-on-sol,976.8976238717288
lock-in,925.8360895183416
iiii-lovvv-youuuu,836.2753875238856
monkeyhaircut,657.3722129069672
retardio,618.4786559284696
caprisun-monkey,611.7095280679841
apu-s-club,578.2249083834917
base-god,529.2932585643814
synesis-one,483.8171054043433
harrypotterobamasonic10in,470.68595615990597
gigachad-2,399.25541610636407
zero1-labs,390.9891147533918
smoking-chicken-fish,364.9536013484953
selfiedogcoin,349.29939018947573
vectorchat-ai,322.8129579288802
fwog,317.892206822842
only1,307.2995296625923
popcat,295.1849495545384
non-playable-coin,293.8188763140419
sui,291.59451519293816
bittensor,284.98284499812064
wojak,282.0666089068104
mog-coin,282.01877007807633
aerodrome-finance,276.1687564500159
michicoin,261.8430019848546
graphlinq-protocol,244.8389093199095
kamino,235.2554909594925
mother-iggy,233.32503323457243
billy,226.81310581353284
ait-protocol,223.12027966729926
virtual-protocol,222.3850468421308
saga-2,219.05991037020686
dream-machine-token,210.91020361203815
ora-protocol,205.34062584653407
celo,196.30831602904567
chex-token,192.01617181743217
sei-network,191.97300554420215
dogwifcoin,185.48532485226437
crown-by-third-time-games,184.00285558128192
aptos,182.84386915241075
ethena,182.82587963033532
fantom,180.91893733731828
clearpool,175.82239159049325
banana-gun,175.6851023025863
dither,174.21543756125698
mantra-dao,172.9927309429958
metaplex,172.86143709324776
cat-in-a-dogs-world,172.712582526136
peapods-finance,166.3202934747739
celestia,164.60011534664375
mumu-the-bull-3,163.90986974595378
blur,163.5146875072655
picasso,162.16620280975496
illuminex,161.8813601367073
autonolas,158.74333046886736
cow-protocol,158.45358539722557
zeus-network,151.7509041622243
pepe,150.52474846832615
spectral,147.87364112506313
mina-protocol,146.66502426024192
velodrome-finance,143.98251927555444
dymension,143.85204496402991
thorchain,141.9295471575756
wrapped-quil,141.91391409206062
meta-2,141.06840540951256
conflux-token,138.3770344117085
near,134.08203957924184
echelon-prime,133.73599941292824
raydium,132.7099031997814
pyth-network,131.14917963675353
optimism,129.86211993777002
io,129.33334185213454
layerzero,129.2897134011916
blockstack,129.08086080313092
uniswap,128.9830900650613
injective-protocol,127.79308958844128
aave,127.78370773766457
thena,124.05024716975531
drift-protocol,123.65265544877737
liquity,123.20260074671124
dogecoin,123.05253187116702
zignaly,121.72868342277269
theta-fuel,120.45984961636294
solana,119.92528040438576
theta-token,119.74122400352033
astar,119.6844870935913
jupiter-exchange-solana,118.84475299404784
alchemy-pay,118.20481304777883
render-token,118.09182041932122
bitcoin,117.85917672563521
maple,116.3260099247188
pixels,114.85759947642279
elastic-finance-token,114.37372628644223
the-open-network,114.02306047015772
chainlink,113.87503504449116
akash-network,113.80512519395724
cardano,112.7539608096939
cartesi,112.66920703443475
ethereum,112.53680305788293
filecoin,111.75780712429143
automata,111.7307898062221
instadapp,111.33889723082183
tron,110.42526859184936
kusama,110.15238812581217
kujira,110.09006958487768
arbitrum,109.97383037362576
endurance,108.37613326934186
flow,108.10830274575245
wazirx,106.54860134417372
jito-governance-token,104.944938633119
ripple,104.44511006762404
stellar,104.37561439422534
paraswap,102.85602515405907
pocket-network,100.27562065187364
natix-network,98.24877478744054
empyreal,97.57662030573655
stader,94.840256738204
kaspa,94.078216562677
rollbit-coin,93.75699566173333
nosana,88.25571399917293
dubbz,86.99125609207559
eden,86.6807272594885
alephium,83.93735232505574
vertex-protocol,83.4901101872967
self-chain,83.31003287630716
helium,82.4572520115723
carbify,70.33172342923545
kerosene,39.01618970985556
