coin,totalCurrentValue
spx6900,5454.538081975633
woman-yelling-at-cat,1312.454137383057
iiii-lovvv-youuuu,560.1864799149885
aura-on-sol,488.8419715704315
monkeyhaircut,479.3584564798179
caprisun-monkey,463.5517929140274
minimini,451.5839605609321
lock-in,411.34026251934415
synesis-one,405.28974879816167
base-god,391.1600613229946
gigachad-2,359.9821242504096
smoking-chicken-fish,349.2139690729732
vectorchat-ai,342.1811269956337
only1,333.91479883749037
fwog,318.182643944991
apu-s-club,315.00306863739496
zero1-labs,307.2892862890227
retardio,289.10958760709934
billy,278.30248366673965
popcat,273.964248776307
mother-iggy,272.3689403564739
bittensor,271.1674413718907
michicoin,267.8114601082304
sui,252.8997059535588
selfiedogcoin,243.38389397274477
aerodrome-finance,241.03569842680605
harrypotterobamasonic10in,238.78088097201632
non-playable-coin,237.40129305988654
graphlinq-protocol,230.88794548609346
mog-coin,229.16075705237367
saga-2,214.90231389988602
chex-token,211.07618871988873
kamino,209.8577174700755
virtual-protocol,207.30419551368283
illuminex,203.45155981077096
ait-protocol,200.3495591897798
wojak,200.30479850086368
cat-in-a-dogs-world,187.07572202460554
celo,184.13487151790852
fantom,181.60335302996782
autonolas,178.6023561884735
dogwifcoin,175.9099628323129
metaplex,174.3129951490381
picasso,169.32785132116433
ora-protocol,167.558031807537
sei-network,166.6192107125388
dither,166.1037674695935
zeus-network,165.18794143307173
clearpool,162.03907404802484
mantra-dao,161.54428954983715
conflux-token,160.28153979754183
echelon-prime,160.1819259775661
cow-protocol,157.67418080824194
mumu-the-bull-3,157.64455493548633
aptos,156.74905339555187
crown-by-third-time-games,154.44424355328673
pepe,153.09855304165285
thorchain,150.00541700598708
blur,149.28459768725241
spectral,148.0887594144535
wrapped-quil,147.32304983476482
velodrome-finance,145.80082259626494
ethena,145.50204213898016
dream-machine-token,145.00561890045412
near,144.50676265484947
celestia,140.14206765598328
banana-gun,138.1117355306752
layerzero,137.66677497931272
drift-protocol,135.95450712018692
mina-protocol,134.89805176986462
dymension,132.6617384272455
liquity,131.56905816290669
blockstack,131.09472909027542
pyth-network,130.964859937762
injective-protocol,130.11711990769606
io,129.68158740054204
raydium,129.42961121006286
optimism,126.13772838839876
alchemy-pay,124.27552726412004
peapods-finance,123.31797972919864
uniswap,121.7607247445353
theta-fuel,121.49817672541488
theta-token,121.4935654747274
thena,121.47683741144681
aave,121.32395130768606
dogecoin,119.57799039694598
astar,119.43016529115445
meta-2,118.41850792469947
chainlink,118.37023344918062
solana,117.3038291082375
bitcoin,116.7089076279283
maple,116.59859638744355
filecoin,116.20934210549187
zignaly,115.56754076506571
render-token,115.24066607428438
jupiter-exchange-solana,115.20928509016503
the-open-network,114.42915592557735
arbitrum,114.32464334834191
cardano,114.04492477320792
akash-network,113.80146206493241
pixels,113.3205350617298
cartesi,112.74417476640778
endurance,112.50683209948367
automata,111.77500475834734
elastic-finance-token,111.62032552847916
ethereum,110.76495368695294
kusama,109.70537615185927
instadapp,108.68068387644738
flow,107.43937084672999
tron,105.78778193490514
paraswap,105.7652257652046
jito-governance-token,105.38213805837303
stellar,105.01021703627049
wazirx,104.67604866633876
ripple,103.93096215914538
rollbit-coin,103.7459033276503
alephium,103.3925575767254
pocket-network,102.6323626295601
natix-network,97.35808330510756
nosana,96.89625493637176
kaspa,95.93711798737476
eden,90.40541321008705
stader,88.20198386614231
vertex-protocol,87.67248876566488
helium,86.83577104319876
self-chain,84.36505582609907
kujira,84.34767969950767
carbify,77.01513520887664
empyreal,76.49595204320815
dubbz,74.48240674401075
kerosene,56.54444826848651
