coin,totalCurrentValue
thena,1674.8978590161203
stellar,577.3529766210235
virtual-protocol,516.3398327386434
ripple,385.19835819675893
drift-protocol,364.49532802231613
instadapp,352.9362524422071
cardano,330.3691077309121
empyreal,308.3574323096134
base-god,305.7698148940794
zeus-network,302.4037067190617
theta-token,300.6513061716185
mantra-dao,278.9419134670852
kusama,275.16160091720167
dogecoin,260.69701072898766
ethena,258.26561603960164
pepe,253.4481219338676
io,232.15091780401337
echelon-prime,225.66878091903652
stader,215.4828812476214
filecoin,215.15517037085039
dither,214.74008856725385
render-token,208.88146074135872
peapods-finance,207.34941346398298
flow,206.31425496244336
arbitrum,205.03697331008937
liquity,204.41026227475595
self-chain,203.9329212656011
blur,201.94119991349822
billy,201.60798723880663
celestia,201.0713033046406
vectorchat-ai,201.0051623312338
jito-governance-token,199.62686376916196
akash-network,198.6552321393157
sei-network,197.0695986851302
near,192.90720648073352
theta-fuel,192.06742870472868
injective-protocol,191.6300100009052
dymension,190.90033974612206
fantom,190.86415138310596
uniswap,189.58297917107055
cartesi,188.95003422344996
spectral,188.82734643474424
zignaly,188.49557310609848
sui,187.98540143306403
mina-protocol,187.52846515021628
kamino,187.3939363116901
graphlinq-protocol,186.07510296444036
pixels,185.64806380375387
chainlink,185.2647869897367
rollbit-coin,183.90588065944692
optimism,183.37032120580278
alchemy-pay,182.61569395838683
wojak,179.4693997509616
endurance,179.2202041757612
velodrome-finance,174.07776741596228
automata,173.79233175912776
cow-protocol,170.6431129832339
wazirx,170.03626754213184
ait-protocol,169.987571308279
kujira,169.79723730549748
picasso,169.0559465451838
raydium,168.62675656981787
astar,167.91173943395083
celo,167.75342893288158
aptos,166.23571048947346
conflux-token,166.22294346604113
aave,164.95440710750694
dogwifcoin,164.0042468071239
layerzero,163.6808636207723
chex-token,162.05838600196498
bittensor,162.0109701851884
paraswap,161.65423906965358
non-playable-coin,160.1328042562021
blockstack,158.1717073724661
vertex-protocol,157.61296746653278
alephium,156.93857940459722
natix-network,155.87355015948447
apu-s-club,155.721961828444
kaspa,154.74834017688525
ethereum,154.3663844082718
pyth-network,153.48693176742628
dubbz,152.46523756935986
zero1-labs,151.91064025250105
solana,150.79487048000195
the-open-network,150.08718239137374
mog-coin,148.52582166214057
saga-2,147.17532806562468
banana-gun,145.7484524796325
harrypotterobamasonic10in,145.60022794804854
thorchain,145.09317616566943
iiii-lovvv-youuuu,143.22231723930753
aerodrome-finance,143.03315973905498
crown-by-third-time-games,142.6309710845988
bitcoin,142.16176353919448
clearpool,140.74685352660822
synesis-one,138.944246761941
illuminex,138.19625802305737
eden,136.88863190888372
jupiter-exchange-solana,134.55759108131767
pocket-network,131.45373807106378
mumu-the-bull-3,131.18044364696712
helium,129.16309247506186
tron,128.3502994286223
caprisun-monkey,123.86353324987054
only1,121.77219743546387
dream-machine-token,121.54504343985104
cat-in-a-dogs-world,120.56422050355597
fwog,120.56387675008801
autonolas,119.13573617023512
nosana,118.27101376413255
maple,110.58690252533526
aura-on-sol,110.50416108326428
mother-iggy,110.26597326095731
popcat,110.02770188149034
spx6900,106.81458251994884
metaplex,101.80915020103852
lock-in,98.23345688772812
elastic-finance-token,93.88810168420585
carbify,93.21131876209756
gigachad-2,92.77101218905337
retardio,90.6962480448488
kerosene,87.86825205896696
wrapped-quil,84.88206998439635
smoking-chicken-fish,81.38862047978051
woman-yelling-at-cat,80.07711322596138
meta-2,79.85634936965761
monkeyhaircut,75.25300613695218
michicoin,66.07763979863574
minimini,64.8614940776128
ora-protocol,51.28433027840264
selfiedogcoin,50.8346127563966
