coin,totalCurrentValue
thena,1280.1533935958623
stellar,535.8000628972845
virtual-protocol,496.59958175777166
ripple,466.4665477219633
empyreal,464.02698984483794
instadapp,414.50025229588147
drift-protocol,365.508721689403
cardano,361.9605744612242
base-god,355.5800096985521
kusama,302.48486090567013
mantra-dao,300.20773316000935
theta-token,291.18230303032453
zeus-network,286.35040208321215
ethena,277.24454455227135
stader,272.45287759069936
pepe,271.0059518811783
dogecoin,266.1838548735531
flow,254.81625322927604
peapods-finance,249.22864053021144
filecoin,246.4575161163787
liquity,241.47544759063186
arbitrum,238.83714888222588
rollbit-coin,237.5078269176226
chainlink,233.88796380799187
uniswap,231.03672558561112
io,227.58947841156862
blur,226.9307135638849
crown-by-third-time-games,226.9143927898771
clearpool,226.34162599951816
echelon-prime,221.7789622220257
fantom,219.93892508920925
alchemy-pay,215.36642968103703
wazirx,214.9901705999883
cartesi,213.4539580386196
chex-token,209.51453728386048
layerzero,206.33977841376634
tron,205.8847250348098
self-chain,205.81617642867806
velodrome-finance,205.25445917120086
near,204.9378976329773
render-token,203.90725960780495
sei-network,203.66377964434608
zignaly,203.3265444585217
kamino,202.74537556085608
pixels,201.76816908606008
vectorchat-ai,199.64738787979962
mina-protocol,199.39430692526267
aave,199.16444520493957
celestia,198.75993210091195
automata,198.33499026870666
celo,198.30261032996867
endurance,198.0922472421673
sui,198.07604341332342
akash-network,197.15845996826346
dymension,196.5899152974362
theta-fuel,195.51899005483463
jito-governance-token,195.33381066584255
kujira,194.82694298824953
injective-protocol,194.23114996443147
conflux-token,191.92312242785087
cow-protocol,189.62944625167506
optimism,188.5719593840401
dither,186.15451069344033
astar,184.4314749711996
paraswap,184.21849304123901
blockstack,183.8436100651979
billy,181.6950655007936
graphlinq-protocol,180.8183169802493
iiii-lovvv-youuuu,177.95081726610078
aptos,174.8804312428427
wojak,167.6872067848861
aerodrome-finance,166.14069112834957
thorchain,165.08885535933618
dogwifcoin,163.30372797671856
dubbz,161.83812077117682
dream-machine-token,160.98368400541983
pyth-network,160.3782745771201
natix-network,160.0288802253096
ethereum,159.79404904447813
alephium,159.7132675244974
picasso,159.63365415372516
saga-2,159.1102785023658
bittensor,157.2065851800696
synesis-one,154.15769758366872
raydium,154.15056975113188
vertex-protocol,153.34844429889318
kaspa,152.25770721951804
helium,152.06076027782655
the-open-network,151.51341359356744
eden,151.24601667940738
mother-iggy,151.2118160105607
jupiter-exchange-solana,149.54760681503143
non-playable-coin,148.71353801938616
zero1-labs,148.41760592437387
spectral,146.0154455910689
bitcoin,145.7459839204629
solana,144.70159388278935
harrypotterobamasonic10in,142.70907051207038
pocket-network,138.7097665194221
ait-protocol,137.97125540048012
only1,133.26096789461235
mog-coin,132.9488315633569
banana-gun,130.8265357626926
mumu-the-bull-3,128.20830870663076
maple,126.43552318817969
fwog,123.26106233667899
caprisun-monkey,123.01322207927717
cat-in-a-dogs-world,119.40234214384822
nosana,114.29315334243208
apu-s-club,114.11817201811262
smoking-chicken-fish,112.0025332360631
carbify,110.40261128106616
popcat,109.74951599020787
lock-in,108.04253949706981
kerosene,106.53984895524172
metaplex,103.26727008072464
autonolas,102.0399049620274
wrapped-quil,100.97834349678881
spx6900,98.17575371427897
elastic-finance-token,94.43765583165467
aura-on-sol,89.03443477805855
gigachad-2,80.73587454978714
minimini,77.04957378015831
illuminex,75.14231242365865
retardio,74.8964817996843
monkeyhaircut,74.70056411779791
woman-yelling-at-cat,74.42303104249075
michicoin,71.4516620110104
meta-2,69.00525181481241
selfiedogcoin,46.54395171844292
ora-protocol,44.011085282531475
