coin,totalCurrentValue
ava-ai,1550.516540163937
freysa-ai,578.7051422278612
duck-ai,477.8646329190436
spectra-finance,426.68001616898454
spx6900,286.9343005066388
ora-protocol,277.09459186779173
base-god,264.94415332180836
aixbt,253.1544776478056
gigachad-2,239.59505494908763
automata,231.8916749745157
vectorchat-ai,205.10960871432044
euler,202.10972327328545
virtual-protocol,191.61420185190806
echelon-prime,186.3670542669137
pudgy-penguins,185.39821547048678
lock-in,172.3168639420412
meow,170.0545222769957
minimini,169.29671449644565
bitget-token,167.0329774620077
selfiedogcoin,164.41466518440325
zeus-network,161.87903475724673
dinero-2,158.57207316820006
drift-protocol,157.93129491098603
retardio,156.9033341609448
cow-protocol,154.15900835377374
fartcoin,153.41459069317077
iiii-lovvv-youuuu,152.73170229350873
livepeer,152.6449299949322
puffer-finance,147.49575772594375
fwog,147.37813911551325
raydium,147.1746388248383
nosana,145.94499089005672
theta-token,145.80343216641114
grass,145.36025600566558
dogecoin,145.18347584105564
thena,145.1348579958148
apu-s-club,145.1347449698462
render-token,144.79754283960102
sui,144.73060919189967
kusama,143.93537963237165
pepe,142.67017536846308
cardano,142.25686673825814
stellar,141.90284955286137
wojak,141.09866198100957
io,140.8190835013412
woo-network,139.3799327541681
injective-protocol,139.06850906106322
fetch-ai,138.86551634445738
bittensor,138.53101636405458
ethena,137.44983824843197
akash-network,137.18897861646678
vanar-chain,137.1543314485115
arbitrum,136.35011598960844
stader,136.1649747282883
filecoin,135.4251293310781
tars-protocol,135.28050106537893
synesis-one,135.2075289673466
mog-coin,134.83825799604853
cat-in-a-dogs-world,133.8312595588274
uniswap,133.5063692414184
flow,133.454915792028
peapods-finance,132.5424791688877
near,131.95820360794804
liquity,131.82131685802568
illuminex,131.01188870380977
alchemy-pay,130.4751980099729
popcat,130.37822222683027
celo,129.7514446845753
optimism,129.222559861348
cartesi,129.06835270215922
caprisun-monkey,127.93633539393375
jupiter-exchange-solana,127.71774514276663
harrypotterobamasonic10in,127.37500563478059
astar,127.26053555751224
across-protocol,126.22727330509966
celestia,125.83372369437302
conflux-token,125.65365437355183
aave,125.03104518345275
theta-fuel,124.3411652643172
solana,123.64192028551693
sei-network,123.41703427869004
empyreal,123.06489548045145
endurance,122.98508057409747
mina-protocol,122.92478039315777
pyth-network,122.63225689123557
ripple,122.48114861287708
banana-gun,122.31674126004357
pixels,122.05134890435045
saga-2,121.8917003636038
self-chain,121.49225892160139
jito-governance-token,120.85975895624777
layerzero,120.60788058859386
zignaly,120.38305343814037
dogwifcoin,119.68107313673913
dymension,119.6019634885325
tron,119.44889725786638
only1,119.37176713144078
mantra-dao,118.96356660773624
ait-protocol,118.93902221685784
michicoin,118.84061763955316
the-open-network,118.66543813064659
chainlink,118.55441638617857
ethereum,118.45444763482227
morphware,118.38651139013157
smoking-chicken-fish,117.84853535927412
simon-s-cat,117.57141016485986
dither,117.02776254680516
blur,116.92189429868147
blockstack,115.96803688743152
metaplex,114.38089193166908
aerodrome-finance,114.00489350784383
inverse-finance,113.96680175324842
aura-on-sol,113.33364760986763
paraswap,112.94602597159579
vertex-protocol,112.93480347891631
dubbz,112.86776371345903
graphlinq-protocol,111.91639335724585
non-playable-coin,111.91565977615082
monkeyhaircut,111.46526768300863
kaspa,111.37287751392513
hyperliquid,111.070330248962
mumu-the-bull-3,110.75183808608018
bitcoin,110.21984557339178
velodrome-finance,109.51129337939874
spectral,109.20621998121084
thorchain,109.19895638942641
eden,108.23930440852735
hilo-2,107.35531824490236
meta-2,107.0424128949791
chasm-ai,107.04013949256048
pocket-network,106.67052492692468
helium,105.81367651297522
dream-machine-token,104.88854500253218
clearpool,104.70610051587161
kujira,103.86090804448389
aptos,101.54672630773328
billy,101.18607321001434
instadapp,101.18477888161716
picasso,100.94052333629601
carbify,100.40439556576425
kamino,100.00568916587554
crown-by-third-time-games,96.55459006978937
contango,95.03745363828114
zero1-labs,94.36788419261174
elastic-finance-token,93.42367486175017
maple,92.67577401404155
media-licensing-token,92.62792559652772
fantom,91.05126528590031
chex-token,90.92798103795725
autonolas,90.56287717859287
rollbit-coin,90.1288402553744
woman-yelling-at-cat,87.53931268621437
alephium,86.88844241224405
natix-network,84.10679088848701
mother-iggy,79.41762457087404
wrapped-quil,78.91486052201589
build-on-bnb,76.41650816109451
kerosene,74.56174126965968
xnet-mobile-2,74.54299893475046
dog-with-apple-in-mouth,48.530231703492234
wazirx,34.05293763166438
swarms,0
