coin,totalCurrentValue
ava-ai,1380.630773197273
meow,536.0095035725014
freysa-ai,414.85485546187306
send-2,333.1353639523895
aixbt,324.2096558720816
duck-ai,272.76415763010783
spx6900,254.63549203002032
sekoia-by-virtuals,250.0624710888208
henlo-2,218.68387000820402
raydium,212.38169111147516
bitget-token,194.13807233187364
gigachad-2,189.79054455381
fartcoin,182.0293796296986
vectorchat-ai,172.09849621056213
iiii-lovvv-youuuu,170.98711184715367
euler,168.9839404854754
base-god,166.3148098267476
dinero-2,165.17028989043507
minimini,158.3685919252485
ripple,157.72038602391456
lock-in,157.3866923546927
solana,143.98627098014134
stellar,137.38234266165452
automata,135.64333433253424
litecoin,133.59386278615932
ora-protocol,132.19657534988593
dogecoin,131.91864980127417
cardano,128.52879623130008
virtual-protocol,128.50644711284914
metaplex,127.70196495941545
chainlink,127.47370699383237
spectra-finance,127.34980938714983
aave,124.23168449374737
sui,122.88104575254542
echelon-prime,122.25771383657498
liquity,121.37888538302815
io,118.67809379417005
kaspa,117.99806330628256
puffer-finance,117.17080161240422
inverse-finance,116.26864947918178
drift-protocol,115.63715723959078
theta-token,115.58960695498182
render-token,114.88313665731421
banana-gun,114.85140016222064
filecoin,114.69820856938857
uniswap,113.6060310462027
tron,112.65854966430312
bitcoin,112.0841229822602
injective-protocol,112.0652181129086
retardio,111.86712680762304
stader,111.52196788678555
livepeer,110.48941068734477
flow,110.34558267015456
tars-protocol,110.25449056179515
fetch-ai,110.01038729022214
cow-protocol,109.59189777213787
near,109.46328148309684
kusama,108.76440278297981
jupiter-exchange-solana,107.4539432661833
ethereum,107.25670697598427
mantra-dao,107.06184728097442
conflux-token,106.87443849509779
arbitrum,106.80387181251125
the-open-network,106.56773530649046
theta-fuel,106.55753033574533
celestia,105.9702223415387
optimism,105.74836800437409
zeus-network,105.48357524644756
pepe,105.3100944522537
peapods-finance,104.96279556265046
jito-governance-token,104.83964224045738
zignaly,104.50029553880657
pudgy-penguins,103.62262177557277
alchemy-pay,101.9265803394267
cartesi,101.79957496320819
illuminex,100.88912780004665
celo,100.4491156378061
astar,100.31145889501542
nosana,100.28864391435475
woo-network,100.00328404018246
ethena,99.84605057349386
akash-network,99.18331788919228
pyth-network,97.92709332253816
hyperliquid,96.54517742340154
chex-token,95.97661919177428
paraswap,95.82632546804714
openserv,95.7808302254697
cat-in-a-dogs-world,95.58720496649812
grass,95.08255480012893
bittensor,94.8344951959443
non-playable-coin,94.49444311835033
meta-2,94.11934773036529
mina-protocol,93.2418359136019
harrypotterobamasonic10in,91.99802302871132
saga-2,91.95336553047908
vertex-protocol,91.03614138244704
sei-network,90.95981309587307
only1,90.69644008386793
wojak,90.40062097170903
empyreal,90.33874095596413
endurance,89.92410274957349
caprisun-monkey,89.46415392837828
fwog,88.5671605141758
dither,88.50708665687245
blockstack,88.49989249420565
vanar-chain,87.9639860710504
dymension,87.88939050098195
clearpool,87.08806298957147
popcat,86.71123968692407
apu-s-club,86.31573234017772
self-chain,85.94462405515831
pixels,84.33201213493504
blur,84.06358494609589
contango,84.04193181041538
across-protocol,83.68500637848051
aptos,83.36115668043082
layerzero,82.6738074487984
media-licensing-token,82.3379501829699
dogwifcoin,81.63778685328256
maple,81.37844452962217
hilo-2,80.71994327590083
aerodrome-finance,80.43309490194335
mog-coin,79.77345903912742
michicoin,79.69038294580753
aura-on-sol,78.34725969211152
woman-yelling-at-cat,78.03489493113038
pocket-network,77.97109821439886
instadapp,77.96692124496074
elastic-finance-token,77.24423639552123
rollbit-coin,76.33872390423836
thena,76.03932547089182
graphlinq-protocol,74.68577410329813
kamino,73.09337695114735
helium,72.49928499454687
kujira,72.43563793786365
dubbz,68.97293809710676
ait-protocol,68.78215078068628
fantom,67.65594626228065
synesis-one,67.00917915070536
thorchain,67.00359425937664
spectral,66.9955951106763
velodrome-finance,66.69366973330804
eden,66.59553294432516
selfiedogcoin,65.4942243711073
monkeyhaircut,65.28094563272566
alephium,65.14535418774116
simon-s-cat,64.78507375768108
carbify,63.58777713858328
morphware,62.4468957387663
crown-by-third-time-games,62.169716800181384
wrapped-quil,61.158159754131624
picasso,59.79958423814836
dream-machine-token,59.18559332789729
smoking-chicken-fish,58.74024337809308
chasm-ai,55.55505753194801
autonolas,55.235961340206856
heurist,52.96674073148716
xnet-mobile-2,52.24010809265957
natix-network,51.407482960264204
mumu-the-bull-3,50.425448602036745
kerosene,48.28275371716005
zero1-labs,47.275351215540205
mother-iggy,45.89837590255199
billy,44.75576423452478
dog-with-apple-in-mouth,39.894939977654545
wazirx,35.58449000694896
build-on-bnb,31.463908681530167
swarms,0
alphaarc,0
yne,0
neur-sh,0
buttholes,0
acolyte-by-virtuals,0
loomlay,0
