coin,totalCurrentValue
iiii-lovvv-youuuu,374.5943492814177
fwog,252.1523172801271
kamino,227.53798187052394
gigachad-2,225.80225308415297
popcat,222.8765999938293
woman-yelling-at-cat,198.52847836741608
spx6900,195.0539805111871
non-playable-coin,189.651836788529
mog-coin,189.34285019690512
mumu-the-bull-3,187.92228529911714
minimini,187.32649869581147
helium,186.56120574994088
sui,181.8522678038608
mother-iggy,178.46341852746176
lock-in,176.13298539371672
dither,173.400466632137
graphlinq-protocol,172.7354214910202
ora-protocol,167.22334951399637
bittensor,165.46770033875075
drift-protocol,165.08085747754535
aura-on-sol,164.56965092861168
nosana,163.77395683900127
dogwifcoin,163.29838505691086
michicoin,162.60761584012724
clearpool,161.20062852630534
harrypotterobamasonic10in,155.09753645999288
maple,154.70542327257783
wrapped-quil,154.35993210257573
kujira,153.0482819538373
kerosene,153.03292518461637
cat-in-a-dogs-world,150.67782163156136
retardio,149.96213229547888
selfiedogcoin,149.09241676961952
saga-2,147.63296796150107
aerodrome-finance,147.5282566180005
raydium,147.3858421114663
zeus-network,146.4540189815001
dream-machine-token,145.58093629191404
monkeyhaircut,144.9202886037654
billy,144.0299850114464
apu-s-club,143.54133425598056
pepe,141.95846383337923
solana,141.1424531031388
ait-protocol,139.31424367619414
vectorchat-ai,138.9216589644943
wojak,138.8558401881389
blockstack,138.7329020123513
sei-network,137.7362335575625
jito-governance-token,137.69827264617192
theta-fuel,137.53451609468473
akash-network,137.1516750365396
the-open-network,135.57366778209
blur,134.71062195084605
alephium,134.31539161611522
dymension,134.26893498453398
render-token,133.78975566777152
kaspa,133.45253487521035
stader,133.3832441490528
wazirx,132.36134698025847
jupiter-exchange-solana,132.26325176473222
ripple,132.21768045753976
conflux-token,131.95800739812094
celestia,131.7578748710031
zignaly,131.42138516814268
arbitrum,131.1558646408709
ethena,130.77353654161976
optimism,130.30861392858287
spectral,130.09874292016116
stellar,129.9598455600288
aptos,129.72906743198243
uniswap,129.70815568522437
metaplex,129.51040079526214
liquity,129.23277847887815
peapods-finance,129.18148554432702
smoking-chicken-fish,129.00672436127988
injective-protocol,128.99593949921078
chainlink,128.90968898678418
theta-token,128.88588566313595
pyth-network,128.7232651285071
alchemy-pay,128.71281257935013
crown-by-third-time-games,128.31904666419905
illuminex,128.24370930701585
celo,128.24317091146824
banana-gun,127.8171793449448
near,127.09219493233213
automata,126.91997837958704
velodrome-finance,126.85344906598907
echelon-prime,126.60801858842366
dogecoin,126.44125324888385
pixels,126.36351133179396
eden,126.33148761048253
endurance,126.27301833468232
meta-2,126.23747164744738
mina-protocol,125.74492973536388
filecoin,125.60286921573457
rollbit-coin,125.34732153771614
cartesi,124.57345076058786
virtual-protocol,124.3059469449946
caprisun-monkey,123.60108553588684
chex-token,123.04897986483007
fantom,122.93088098917167
kusama,122.7780996744033
flow,122.75990539293174
layerzero,122.72487605607986
thorchain,122.44256769487023
cow-protocol,122.42902235274053
astar,122.29232772467765
io,122.18444853410872
bitcoin,122.04251062355067
base-god,121.57122290754035
thena,121.530312128422
aave,121.14358009647245
cardano,120.48639392336902
only1,119.49531084990332
zero1-labs,118.87500115151103
empyreal,118.47517602645068
instadapp,118.29998070973907
ethereum,118.04825359765135
paraswap,116.20761698787773
mantra-dao,115.31882554643757
pocket-network,113.54049339693569
elastic-finance-token,112.39777693096438
dubbz,110.9391226321854
synesis-one,110.09091033139768
tron,108.80299580935707
carbify,107.76105493809087
natix-network,105.25461303803274
vertex-protocol,103.75521496365211
autonolas,101.96391635345037
picasso,100.9475835173598
