coin,totalCurrentValue
kerosene,430.051402186864
gigachad-2,375.2939610401748
kamino,248.14782495591544
iiii-lovvv-youuuu,210.02883759615605
base-god,192.99477152399893
helium,183.51911717992604
sui,172.11490449164583
banana-gun,162.9046938412695
saga-2,161.80701823407742
graphlinq-protocol,153.10714114249345
bittensor,152.95866547933377
popcat,152.61924782175572
non-playable-coin,152.60859418085587
ora-protocol,147.90160517090078
minimini,145.9350610294261
clearpool,145.73180774467295
drift-protocol,144.31805243645752
maple,144.14941047242968
eden,143.73071318243657
meta-2,143.44503751635807
kujira,141.7418231692077
aave,141.3583363169742
blur,140.8524290072652
thorchain,140.81891289024364
dither,140.09310087936356
dream-machine-token,138.92935582994093
dymension,138.82909387975704
nosana,138.3260700468333
uniswap,137.3134836949683
akash-network,137.07983960856782
spx6900,137.00345303753255
ait-protocol,136.96456714385374
blockstack,135.4517937422696
aerodrome-finance,135.34432968097357
lock-in,134.34892835848714
chex-token,134.28847131598346
kaspa,133.27425728851014
harrypotterobamasonic10in,133.16430508065147
aptos,133.08617403343823
the-open-network,133.00892432754318
fantom,132.63778976553192
raydium,131.8853173446304
stader,130.97370654596892
picasso,129.5069197003719
cow-protocol,129.07617755238806
theta-fuel,129.05097504285862
wazirx,128.90806466686448
woman-yelling-at-cat,128.41524280320385
ripple,128.30242013926141
injective-protocol,127.38024982868814
pixels,127.22673707159544
mog-coin,127.21391998847011
sei-network,127.21124893736288
ethena,126.18462595171054
solana,125.77572810299088
cat-in-a-dogs-world,125.39689419035689
dogwifcoin,125.37280150179012
theta-token,125.0988410757125
near,124.90832890670337
echelon-prime,124.77823519171567
wrapped-quil,124.62209407278272
monkeyhaircut,124.29361240990556
astar,124.183590566842
zeus-network,124.15962345606157
chainlink,123.8386651011348
render-token,123.73562695636427
stellar,123.0540042240728
velodrome-finance,122.93615958404327
mumu-the-bull-3,122.29709816120221
dogecoin,122.23291230509808
alephium,121.89494458807047
arbitrum,121.51021788388147
mina-protocol,121.33148419859093
celestia,121.2926970644883
io,120.79616009055597
selfiedogcoin,119.95443635839376
conflux-token,119.92119127140408
celo,119.861261643322
endurance,118.98092534869434
pepe,118.80329606483592
pyth-network,118.72073608273497
zignaly,118.5496293915348
layerzero,118.52107233476819
crown-by-third-time-games,118.50271065943076
synesis-one,118.39506626774802
bitcoin,118.236836473416
alchemy-pay,118.15112311613629
optimism,118.08524960866262
peapods-finance,118.06005438691197
ethereum,117.95317697972924
kusama,117.7172963563409
filecoin,116.72430393305356
flow,116.38479760539596
paraswap,116.25181708142559
empyreal,116.00797207472257
zero1-labs,115.15624515797306
jito-governance-token,114.91381999520381
liquity,114.66965933474786
elastic-finance-token,114.33071087109526
automata,113.90825998525646
cardano,113.86227359699528
instadapp,113.85429703125693
rollbit-coin,113.7202985809414
tron,113.58730140933406
pocket-network,113.55152117576765
natix-network,112.98171189250941
mother-iggy,112.73872897379971
cartesi,111.85239007402032
vectorchat-ai,111.17536523737998
only1,110.97349160479978
spectral,110.95559742217044
jupiter-exchange-solana,110.75495540757008
thena,109.90197207226443
wojak,109.79069777180348
carbify,109.43064137167815
virtual-protocol,108.94291175909366
dubbz,106.6223964910478
mantra-dao,106.28908870111287
michicoin,103.73095107789473
metaplex,103.60326462041537
vertex-protocol,103.23011709612467
caprisun-monkey,102.78724798727629
illuminex,102.13671337226907
fwog,102.12446754358542
autonolas,100.21289611901591
retardio,98.2217985281848
billy,97.58525918134309
apu-s-club,89.33872785869256
aura-on-sol,80.00421336914565
smoking-chicken-fish,69.79287169745058
