coin,totalCurrentValue
kerosene,404.79925636147186
gigachad-2,295.1061202283853
kamino,214.95750339765058
drift-protocol,202.7831795915046
helium,198.72815472329492
sui,185.31282062971295
iiii-lovvv-youuuu,183.5343798277813
meta-2,176.57260355547615
minimini,168.67847620824668
bittensor,164.21064152866975
aave,163.85900155647857
dither,161.71082721259702
banana-gun,161.6819654303665
lock-in,159.8140819279164
base-god,158.28796583650842
graphlinq-protocol,158.2369310885094
clearpool,156.6446151526231
popcat,155.92243723551624
eden,155.52433228202324
maple,154.06622166214413
ora-protocol,148.85207002998408
wazirx,148.64365568279322
thorchain,148.39984899457264
blur,147.6796206846226
saga-2,145.11605499570936
pixels,143.85053872291996
fantom,143.7809353466523
cat-in-a-dogs-world,140.9400982691464
dogwifcoin,140.5861698927552
rollbit-coin,139.3744109724536
non-playable-coin,138.8037057648648
blockstack,138.58060539358848
aptos,136.45407981729082
tron,136.00863338819866
the-open-network,135.86723236251595
automata,135.82040488285926
ripple,135.62572669995848
dymension,135.45743749265583
nosana,135.4332593897719
ait-protocol,135.35235221542968
stader,134.23479511745663
aerodrome-finance,133.4925545089972
pocket-network,133.41381587732053
mog-coin,133.31181476299002
liquity,132.79496713712726
raydium,132.66136579341025
injective-protocol,132.57065107019673
uniswap,132.33276409728882
akash-network,132.31952098040762
conflux-token,131.08377117380172
chex-token,130.8067245797762
theta-fuel,130.04556203304554
alchemy-pay,129.97917179745963
cartesi,129.62479134905462
zeus-network,129.5873900227814
theta-token,129.43184246451918
alephium,129.31044339648795
dream-machine-token,129.29470265933213
cow-protocol,129.26167106811764
astar,129.12772315192646
pepe,129.049922762506
solana,129.02586591959192
kusama,129.02566357856702
kaspa,128.35297666744563
mina-protocol,127.79250468104617
echelon-prime,127.5287394414287
spectral,127.51983901858999
stellar,127.27831936161732
pyth-network,126.97991597246808
sei-network,126.95809996988567
wrapped-quil,126.74053077903818
near,126.04531930533408
dogecoin,125.68837798300815
chainlink,125.61882240504673
celo,125.30482573696128
ethena,125.2392301386452
optimism,125.08787873200906
velodrome-finance,124.68655932025388
endurance,124.58319327552717
render-token,124.49560289274045
mother-iggy,124.32195244679808
io,122.46017105284501
arbitrum,122.04220385412243
filecoin,121.8444598913732
flow,121.25653541034936
instadapp,121.11083374091582
crown-by-third-time-games,120.94742052258523
woman-yelling-at-cat,120.44854172862635
peapods-finance,119.74907345787156
layerzero,119.15427224415389
jito-governance-token,118.91062115049387
cardano,118.87997851512503
bitcoin,118.6376903020763
celestia,118.33949203736668
harrypotterobamasonic10in,117.45328093545629
ethereum,117.2263909423118
jupiter-exchange-solana,116.88740265487947
picasso,116.61760033968508
kujira,116.0865640938287
elastic-finance-token,115.8457249666841
metaplex,115.39465986538389
zignaly,114.93797599010584
mumu-the-bull-3,114.61101262331013
empyreal,114.32404579843816
fwog,114.17745401218997
apu-s-club,113.93297330739186
paraswap,112.6846656574213
thena,110.0065374398458
natix-network,109.66196601306514
monkeyhaircut,109.63332575947693
zero1-labs,109.32091258895154
carbify,107.30619226578764
virtual-protocol,106.19819739430739
illuminex,105.78557553660887
vectorchat-ai,105.58249721866176
only1,104.8416888324098
wojak,104.52683212580106
caprisun-monkey,102.43037321577961
retardio,102.21756794988487
vertex-protocol,101.47150491304382
autonolas,100.76932106553043
synesis-one,100.40977567818929
michicoin,98.94366506604553
mantra-dao,98.2964711904113
spx6900,94.22286212384513
dubbz,91.64389391543553
selfiedogcoin,89.85831091356994
aura-on-sol,75.49343855389172
billy,69.52410724351131
smoking-chicken-fish,51.68113256620571
